"Group.1"	"Group.2"	"Group.3"	"Group.4"	"Species"	"spp"	"Wing.length.1"	"Wing.length.2"	"Country"	"Location"	"Altitude"	"hemisphere"	"Latitude"	"Latitude_cor"	"Longitude"	"Geological.age"	"Origin"	"Period"	"wl"	"dup"	"Lat1_cor"	"Lat_un"
"816"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"borealis"	"Micropsectra borealis"	3330	3450	" China"	"Songjiang"	"4"	"N"	"31.02"	31.02	121.22	"rec"	"ZSM"	"recent"	3330	"Micropsectra borealis 3330 3450"	31.02	31.02
"817"	"Chironomidae"	"Orthocladiinae"	""	"Pseudosmittia"	""	"Pseudosmittia oahuensis"	1470	NA	""	""	""	"N"	"31.04363688"	31.04363688	-7.127657105	"rec"	"Saether and Ferrington, 2155"	"recent"	1470	"Pseudosmittia oahuensis 1470 NA"	31.04363688	31.04363688
"818"	"Chironomidae"	"Chironominae"	"Chironomini"	"Paracladopelma"	"galaptera"	"Paracladopelma galaptera"	2194	NA	"Morocco"	"Atlas Mountains"	"3475"	"N"	"31.05"	31.05	-7.9	"rec"	"ZSM"	"recent"	2194	"Paracladopelma galaptera 2194 NA"	31.05	31.05
"819"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"atrofasciata"	"Micropsectra atrofasciata"	2760	2900	" Morocco"	"Atlas"	"3000"	"N"	"31.06"	31.06	-7.9	"rec"	"ZSM"	"recent"	2760	"Micropsectra atrofasciata 2760 2900"	31.06	31.06
"820"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrosmittia"	"quadripuncatum"	"Hydrosmittia quadripuncatum"	5323	NA	"USA"	"Ware County"	"43"	"N"	"31.17"	31.17	-82.48	"rec"	"ZSM"	"recent"	5323	"Hydrosmittia quadripuncatum 5323 NA"	31.17	31.17
"821"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrosmittia"	"quadripuncatum"	"Hydrosmittia quadripuncatum"	5347	NA	"USA"	"Ware County"	"43"	"N"	"31.17"	31.17	-82.48	"rec"	"ZSM"	"recent"	5347	"Hydrosmittia quadripuncatum 5347 NA"	31.17	31.17
"822"	"Chironomidae"	"Orthocladiinae"	""	"Thienemanniella"	""	"Thienemanniella triangula"	1010	NA	"China, Sichuan, Yunnan"	""	"2000-2700"	"N"	"31.38"	31.38	99.58	"rec"	"Thienemanniella Kieffer from East Asia, with a systematic review of the genus (Diptera: Chironomidae: Orthocladiinae) Fu, Saether and Wang, 2010"	"recent"	1010	"Thienemanniella triangula 1010 NA"	31.38	31.38
"823"	"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus beckeri"	2300	NA	""	""	""	"N"	"31.56"	31.56	-17.0031387	"rec"	"Hirvenoja, 1973."	"recent"	2300	"Cricotopus beckeri 2300 NA"	31.56	31.56
"824"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"septemmaculatus"	"Dicrotendipes septemmaculatus"	2390	2460	" Algeria"	"Oued Bechar"	"750"	"N"	"31.57"	31.57	-2.5	"rec"	"ZSM"	"recent"	2390	"Dicrotendipes septemmaculatus 2390 2460"	31.57	31.57
"825"	"Chironomidae"	"Chironominae"	""	"Paracladopelma"	"mikianum"	"Paracladopelma mikianum"	1649	NA	"Marokko"	"Toughada"	"1496"	"N"	"31.58"	31.58	-6.930183947	"rec"	"ZSM"	"recent"	1649	"Paracladopelma mikianum 1649 NA"	31.58	31.58
"826"	"Chironomidae"	"Chironominae"	""	"Paracladopelma"	"galaptera"	"Paracladopelma galaptera"	2151.6	NA	"Marokko"	"Toughada"	"1496"	"N"	"31.58"	31.58	-6.930183947	"rec"	"ZSM"	"recent"	2151.6	"Paracladopelma galaptera 2151.6 NA"	31.58	31.58
"827"	"Chironomidae"	"Chironominae"	"Chironomini"	"Paracladopelma"	"mikiana"	"Paracladopelma mikiana"	1238	NA	"Morocco"	"Gorges du Todra"	"1496"	"N"	"31.58"	31.58	-5.59	"rec"	"ZSM"	"recent"	1238	"Paracladopelma mikiana 1238 NA"	31.58	31.58
"828"	"Chironomidae"	"Chironominae"	"Chironomini"	"Paracladopelma"	"mikiana"	"Paracladopelma mikiana"	1334	1152.9	"Morocco"	"Gorges du Todra"	"1496"	"N"	"31.58"	31.58	-5.59	"rec"	"ZSM"	"recent"	1334	"Paracladopelma mikiana 1334 1152.9"	31.58	31.58
"829"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"ecristatus"	"Cladotanytarsus ecristatus"	1150	1270	" Morocco"	"Marrakesh"	"466"	"N"	"31.63"	31.63	-8	"rec"	"ZSM"	"recent"	1150	"Cladotanytarsus ecristatus 1150 1270"	31.63	31.63
"830"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"ecristatus"	"Cladotanytarsus ecristatus"	1290	1440	" Morocco"	"Marrakesh"	"466"	"N"	"31.63"	31.63	-8	"rec"	"ZSM"	"recent"	1290	"Cladotanytarsus ecristatus 1290 1440"	31.63	31.63
"831"	"Chironomidae"	"Orthocladiinae"	""	"Corynoneura"	""	"Corynoneura macdonaldi"	800	NA	"China, Sichuan"	""	"2000"	"N"	"31.63"	31.63	99.58	"rec"	"Corynoneura Winnertz from East Asia, with a systematic review of the genus (Diptera: Chironomidae: Orthocladiinae) Fu, Saether and Wang 2009"	"recent"	800	"Corynoneura macdonaldi 800 NA"	31.63	31.63
"832"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"pelochloris"	"Dicrotendipes pelochloris"	2110	2200	" China"	"Changshu"	"7"	"N"	"31.66"	31.66	120.74	"rec"	"ZSM"	"recent"	2110	"Dicrotendipes pelochloris 2110 2200"	31.66	31.66
"833"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"pelochloris"	"Dicrotendipes pelochloris"	2300	2390	" China"	"Changshu"	"7"	"N"	"31.66"	31.66	120.74	"rec"	"ZSM"	"recent"	2300	"Dicrotendipes pelochloris 2300 2390"	31.66	31.66
"834"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	""	"Tanytarsus dendyi"	1680	NA	"USA, CAN"	""	""	"N"	"31.72"	31.72	-93.07056302	"rec"	"Ekrem, Sublette and Sublette, 2005"	"recent"	1680	"Tanytarsus dendyi 1680 NA"	31.72	31.72
"835"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	""	"Dicrotendipes incurvus"	2050	NA	"USA,CAN"	""	""	"N"	"31.74"	31.74	-93.10593948	"rec"	"Epler, 1987."	"recent"	2050	"Dicrotendipes incurvus 2050 NA"	31.74	31.74
"836"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	""	"Dicrotendipes adnilus"	2390	NA	"USA, AZ"	""	"1951"	"N"	"31.88"	31.88	-109.3571012	"rec"	"Epler, 1987."	"recent"	2390	"Dicrotendipes adnilus 2390 NA"	31.88	31.88
"837"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Eukiefferiella"	"bedmari"	"Eukiefferiella bedmari"	1380	1600	" Morocco"	"Meski Oasis"	"1150"	"N"	"31.88"	31.88	-4.28	"rec"	"ZSM"	"recent"	1380	"Eukiefferiella bedmari 1380 1600"	31.88	31.88
"838"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"vierriensis"	"Cricotopus vierriensis"	1410	1520	" Morocco"	"Meski Oasis"	"1150"	"N"	"31.88"	31.88	-4.28	"rec"	"ZSM"	"recent"	1410	"Cricotopus vierriensis 1410 1520"	31.88	31.88
"839"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Eukiefferiella"	"hessei"	"Eukiefferiella hessei"	1410	1610	" Morocco"	"Meski Oasis"	"1150"	"N"	"31.88"	31.88	-4.28	"rec"	"ZSM"	"recent"	1410	"Eukiefferiella hessei 1410 1610"	31.88	31.88
"840"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"ecristatus"	"Cladotanytarsus ecristatus"	1440	1560	" Morocco"	"Meski Oasis"	"1150"	"N"	"31.88"	31.88	-4.28	"rec"	"ZSM"	"recent"	1440	"Cladotanytarsus ecristatus 1440 1560"	31.88	31.88
"841"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"ecristatus"	"Cladotanytarsus ecristatus"	1480	1600	" Morocco"	"Meski Oasis"	"1150"	"N"	"31.88"	31.88	-4.28	"rec"	"ZSM"	"recent"	1480	"Cladotanytarsus ecristatus 1480 1600"	31.88	31.88
"842"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Eukiefferiella"	"bedmari"	"Eukiefferiella bedmari"	1500	NA	" Morocco"	"Meski Oasis"	"1150"	"N"	"31.88"	31.88	-4.28	"rec"	"ZSM"	"recent"	1500	"Eukiefferiella bedmari 1500 NA"	31.88	31.88
"843"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"trifascia"	"Cricotopus trifascia"	1980	2120	" Morocco"	"Meski Oasis"	"1150"	"N"	"31.88"	31.88	-4.28	"rec"	"ZSM"	"recent"	1980	"Cricotopus trifascia 1980 2120"	31.88	31.88
"844"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	""	"Tanytarsus epleri"	1480	NA	"USA"	""	""	"N"	"31.91"	31.91	-93.79880717	"rec"	"Ekrem, Sublette and Sublette, 2006"	"recent"	1480	"Tanytarsus epleri 1480 NA"	31.91	31.91
"845"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"incurvus"	"Dicrotendipes incurvus"	1840	1880	" USA"	"Tallahassee"	"60"	"N"	"31.91"	31.91	-82.56	"rec"	"ZSM"	"recent"	1840	"Dicrotendipes incurvus 1840 1880"	31.91	31.91
"846"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"incurvus"	"Dicrotendipes incurvus"	2210	2310	" USA"	"Tallahassee"	"60"	"N"	"31.91"	31.91	-82.56	"rec"	"ZSM"	"recent"	2210	"Dicrotendipes incurvus 2210 2310"	31.91	31.91
"847"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Eukiefferiella"	"coerulescens"	"Eukiefferiella coerulescens"	1230	1420	" Algeria"	"Zouzfana"	"867"	"N"	"32.17"	32.17	-1.22	"rec"	"ZSM"	"recent"	1230	"Eukiefferiella coerulescens 1230 1420"	32.17	32.17
"848"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	""	"Dicrotendipes crypticus"	1920	NA	"USA; NX"	""	""	"N"	"32.22"	32.22	-104.0744768	"rec"	"Epler, 1987."	"recent"	1920	"Dicrotendipes crypticus 1920 NA"	32.22	32.22
"849"	"Chironomidae"	"Chironominae"	"Chironomini"	"Stenochironomus"	""	"Stenochironomus (Stenochironomus) maculatus n."	2310	NA	"Western_nearctic"	""	""	"N"	"32.23"	32.23	-104.260724	"rec"	"Borkent, 1989"	"recent"	2310	"Stenochironomus (Stenochironomus) maculatus n. 2310 NA"	32.23	32.23
"850"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Rheotanytarsus"	""	"Rheotanytarsus exigius"	1420	NA	"Holarctic"	""	""	"N"	"32.24"	32.24	-105.2699317	"rec"	"Kwatema Kyerematen, 1999"	"recent"	1420	"Rheotanytarsus exigius 1420 NA"	32.24	32.24
"851"	""	""	""	"Xestochironomus"	"Xestochironomus brunneus"	"Xestochironomus brunneus(Borkent, 1984)"	943	942	"New Mexico, U.S.A"	"Black Riever at HWY 258, Eddy Co."	"914"	"N"	"32.24"	32.24	-104.1916914	"rec"	"ZSM"	"recent"	943	"Xestochironomus brunneus(Borkent, 1984) 943 942"	32.24	32.24
"852"	""	""	""	"Xestochironomus"	"Xestochironomus brunneus"	"Xestochironomus brunneus(Borkent, 1984)"	1042	0	"New Mexico, U.S.A"	"Black Riever at HWY 258, Eddy Co."	"914"	"N"	"32.24"	32.24	-104.1916914	"rec"	"ZSM"	"recent"	1042	"Xestochironomus brunneus(Borkent, 1984) 1042 0"	32.24	32.24
"853"	""	""	""	"Stenochironomus"	"Stenochironomus maculatus"	"Stenochironomus maculatus(Borkent, 1984)"	2299	2194	"New Mexico, U.S.A"	"Black Riever at HWY 258, Eddy Co."	"914"	"N"	"32.24"	32.24	-104.1916914	"rec"	"ZSM"	"recent"	2299	"Stenochironomus maculatus(Borkent, 1984) 2299 2194"	32.24	32.24
"854"	"Chironomidae"	"Chironominae"	"Chironomini"	"Xestochironomus"	"brunneus"	"Xestochironomus brunneus"	943	942	"USA"	"Black Riever (New Mexico)"	"914"	"N"	"32.24"	32.24	-104.09	"rec"	"ZSM"	"recent"	943	"Xestochironomus brunneus 943 942"	32.24	32.24
"855"	"Chironomidae"	"Chironominae"	"Chironomini"	"Xestochironomus"	"brunneus"	"Xestochironomus brunneus"	1042	NA	"USA"	"Black Riever (New Mexico)"	"914"	"N"	"32.24"	32.24	-104.09	"rec"	"ZSM"	"recent"	1042	"Xestochironomus brunneus 1042 NA"	32.24	32.24
"856"	"Chironomidae"	"Chironominae"	"Chironomini"	"Stenochironomus"	"maculatus"	"Stenochironomus maculatus"	2299	2194	"USA"	"Black Riever (New Mexico)"	"914"	"N"	"32.24"	32.24	-104.09	"rec"	"ZSM"	"recent"	2299	"Stenochironomus maculatus 2299 2194"	32.24	32.24
"857"	"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	""	"Clinotanypus aureus"	3000	NA	"USA, LA"	""	""	"N"	"32.33"	32.33	-91.02389004	"rec"	"Roback, 1975"	"recent"	3000	"Clinotanypus aureus 3000 NA"	32.33	32.33
"858"	"Chironomidae"	"Chironominae"	"Chironomini"	"Stictochironomus"	"naevus"	"Stictochironomus naevus"	2980	2948	"USA"	"Gila River (New Mexico)"	"1448"	"N"	"32.48"	32.48	-108.51	"rec"	"ZSM"	"recent"	2980	"Stictochironomus naevus 2980 2948"	32.48	32.48
"859"	""	""	""	"Stictochironomus"	"Stictochironomus naevus"	"Stictochironomus naevus (Mitchell, 1908)"	2980	2948	"New Mexico, U.S.A"	"Gila River, HWY 180, ca. 87 mi W Silver City"	"1448"	"N"	"32.485"	32.485	-108.2822959	"rec"	"ZSM"	"recent"	2980	"Stictochironomus naevus (Mitchell, 1908) 2980 2948"	32.485	32.485
"860"	"Chironomidae"	"Chironominae"	"Chironomini"	"Virgatanytarsus"	"arduennensis"	"Virgatanytarsus arduennensis"	1237	NA	"Israel"	"Beth Shean"	"7"	"N"	"32.57"	32.57	35.47	"rec"	"ZSM"	"recent"	1237	"Virgatanytarsus arduennensis 1237 NA"	32.57	32.57
"861"	"Chironomidae"	"Chironominae"	"Chironomini"	"Virgatanytarsus"	"arduennensis"	"Virgatanytarsus arduennensis"	1332	NA	"Israel"	"Beth Shean"	"7"	"N"	"32.57"	32.57	35.47	"rec"	"ZSM"	"recent"	1332	"Virgatanytarsus arduennensis 1332 NA"	32.57	32.57
"862"	"Chironomidae"	"Chironominae"	"Chironomini"	"Virgatanytarsus"	"arduennensis"	"Virgatanytarsus arduennensis"	1375	NA	"Israel"	"Beth Shean"	"7"	"N"	"32.57"	32.57	35.47	"rec"	"ZSM"	"recent"	1375	"Virgatanytarsus arduennensis 1375 NA"	32.57	32.57
"863"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"vierriensis"	"Cricotopus vierriensis"	1320	1400	" Israel"	"Nahal Tavor"	"-8"	"N"	"32.65"	32.65	35.39	"rec"	"ZSM"	"recent"	1320	"Cricotopus vierriensis 1320 1400"	32.65	32.65
"864"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"pseudomancus"	"Cladotanytarsus pseudomancus"	1440	1570	" Israel"	"Nahal Tavor"	"-8"	"N"	"32.65"	32.65	35.39	"rec"	"ZSM"	"recent"	1440	"Cladotanytarsus pseudomancus 1440 1570"	32.65	32.65
"865"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"vierriensis"	"Cricotopus vierriensis"	1450	1620	" Israel"	"Nahal Tavor"	"-8"	"N"	"32.65"	32.65	35.39	"rec"	"ZSM"	"recent"	1450	"Cricotopus vierriensis 1450 1620"	32.65	32.65
"866"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"trifascia"	"Cricotopus trifascia"	1760	1870	" Israel"	"Nahal Tavor"	"-8"	"N"	"32.65"	32.65	35.39	"rec"	"ZSM"	"recent"	1760	"Cricotopus trifascia 1760 1870"	32.65	32.65
"867"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"pulcher"	"Chironomus pulcher"	2750	NA	" Israel"	"Nahal Tavor"	"86"	"N"	"32.65"	32.65	35.39	"rec"	"ZSM"	"recent"	2750	"Chironomus pulcher 2750 NA"	32.65	32.65
"869"	"Chironomidae"	"Chironominae"	"Chironomini"	"Virgatanytarsus"	"maroccanus"	"Virgatanytarsus maroccanus"	2201	NA	"Portugal"	"Levada (Madeira)"	"943"	"N"	"32.69"	32.69	-16.94	"rec"	"ZSM"	"recent"	2201	"Virgatanytarsus maroccanus 2201 NA"	32.69	32.69
"870"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"longistyla"	"Ablabesmyia longistyla"	2240	2410	" Israel"	"Kinneret"	"-212.1"	"N"	"32.72"	32.72	9.96	"rec"	"ZSM"	"recent"	2240	"Ablabesmyia longistyla 2240 2410"	32.72	32.72
"872"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelopia"	"triannulata"	"Conchapelopia triannulata"	2240	2350	" Israel"	"Kinneret"	"-212.1"	"N"	"32.72"	32.72	35.08	"rec"	"ZSM"	"recent"	2240	"Conchapelopia triannulata 2240 2350"	32.72	32.72
"874"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"pulsus"	"Dicrotendipes pulsus"	2320	2400	" Israel"	"Kinneret"	"13"	"N"	"32.72"	32.72	35.08	"rec"	"ZSM"	"recent"	2320	"Dicrotendipes pulsus 2320 2400"	32.72	32.72
"875"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"septemmaculatus"	"Dicrotendipes septemmaculatus"	2540	2620	" Israel"	"Kinneret"	"13"	"N"	"32.72"	32.72	35.08	"rec"	"ZSM"	"recent"	2540	"Dicrotendipes septemmaculatus 2540 2620"	32.72	32.72
"876"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	""	"Tanytarsus madeiraensis"	1375	NA	"Madeira"	""	"1463"	"N"	"32.73"	32.73	-17.05	"rec"	"DOI 10.1163/1876312X-00002172"	"recent"	1375	"Tanytarsus madeiraensis 1375 NA"	32.73	32.73
"877"	"Chironomidae"	"Orthocladiinae"	""	"Parakiefferiella"	"tenuilobata"	"Parakiefferiella tenuilobata"	860.9	NA	"Israel"	"Kineret"	"35"	"N"	"32.73088486"	32.73088486	35.55906423	"rec"	"ZSM"	"recent"	860.9	"Parakiefferiella tenuilobata 860.9 NA"	32.73088486	32.73088486
"878"	"Chironomidae"	"Chironominae"	""	"Paracladopelma"	"camptolabis"	"Paracladopelma camptolabis"	1892.2	NA	"Israel"	"Kineret"	"35"	"N"	"32.73088486"	32.73088486	35.55906423	"rec"	"ZSM"	"recent"	1892.2	"Paracladopelma camptolabis 1892.2 NA"	32.73088486	32.73088486
"879"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	"Limnophyes madeirae"	1510	NA	"Madeira"	""	""	"N"	"32.75"	32.75	-17.12767418	"rec"	"Saether, 1990"	"recent"	1510	"Limnophyes madeirae 1510 NA"	32.75	32.75
"880"	"Chironomidae"	"Chironominae"	"Chironomini"	"Cladopelma"	"virescens"	"Cladopelma virescens"	1736	NA	"Israel"	"Tiberias"	"-127"	"N"	"32.79"	32.79	35.53	"rec"	"ZSM"	"recent"	1736	"Cladopelma virescens 1736 NA"	32.79	32.79
"881"	"Chironomidae"	"Chironominae"	"Chironomini"	"Cladopelma"	"virescens"	"Cladopelma virescens"	2039	NA	"Israel"	"Tiberias"	"-127"	"N"	"32.79"	32.79	35.53	"rec"	"ZSM"	"recent"	2039	"Cladopelma virescens 2039 NA"	32.79	32.79
"882"	"Chironomidae"	"Chironominae"	"Chironomini"	"Cladopelma"	"virescens"	"Cladopelma virescens"	2053	NA	"Israel"	"Tiberias"	"-127"	"N"	"32.79"	32.79	35.53	"rec"	"ZSM"	"recent"	2053	"Cladopelma virescens 2053 NA"	32.79	32.79
"883"	"Chironomidae"	"Tanypodinae"	""	"Larsia"	""	"Larsia planensis"	1850	NA	"USA, MEX"	""	""	"N"	"32.82"	32.82	-117.1310637	"rec"	"Roback, 1975."	""	1850	"Larsia planensis 1850 NA"	32.82	32.82
"884"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Xenopelopia"	""	"Xenopelopia tincta"	2000	NA	"USA, CA"	""	""	"N"	"32.82"	32.82	-117.1271455	"rec"	"Roback, 1975."	""	2000	"Xenopelopia tincta 2000 NA"	32.82	32.82
"885"	"Chironomidae"	"Chironominae"	"Chironomini"	"Microchironomus"	"lendli"	"Microchironomus lendli"	1214	NA	"Israel"	"Kinneret"	"13"	"N"	"32.82"	32.82	35.08	"rec"	"ZSM"	"recent"	1214	"Microchironomus lendli 1214 NA"	32.82	32.82
"886"	"Chironomidae"	"Chironominae"	"Chironomini"	"Microchironomus"	"lendli"	"Microchironomus lendli"	1300	NA	"Israel"	"Kinneret"	"13"	"N"	"32.82"	32.82	35.08	"rec"	"ZSM"	"recent"	1300	"Microchironomus lendli 1300 NA"	32.82	32.82
"887"	"Chironomidae"	"Chironominae"	"Chironomini"	"Microchironomus"	"lendli"	"Microchironomus lendli"	1316	NA	"Israel"	"Kinneret"	"13"	"N"	"32.82"	32.82	35.08	"rec"	"ZSM"	"recent"	1316	"Microchironomus lendli 1316 NA"	32.82	32.82
"888"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"calipterus"	"Chironomus calipterus"	3090	3140	" Israel"	"Tel Afek"	"0"	"N"	"32.84"	32.84	35.03	"rec"	"ZSM"	"recent"	3090	"Chironomus calipterus 3090 3140"	32.84	32.84
"890"	"Chironomidae"	"Chironominae"	"Chironomini"	"Virgatanytarsus"	"nigricornis"	"Virgatanytarsus nigricornis"	1267	NA	"Israel"	"Kare Deshe"	"-203"	"N"	"32.87"	32.87	35.54	"rec"	"ZSM"	"recent"	1267	"Virgatanytarsus nigricornis 1267 NA"	32.87	32.87
"891"	"Chironomidae"	"Chironominae"	"Chironomini"	"Virgatanytarsus"	"nigricornis"	"Virgatanytarsus nigricornis"	1308	NA	"Israel"	"Kare Deshe"	"-203"	"N"	"32.87"	32.87	35.54	"rec"	"ZSM"	"recent"	1308	"Virgatanytarsus nigricornis 1308 NA"	32.87	32.87
"892"	"Chironomidae"	"Chironominae"	"Chironomini"	"Virgatanytarsus"	"nigricornis"	"Virgatanytarsus nigricornis"	1431	NA	"Israel"	"Kare Deshe"	"-203"	"N"	"32.87"	32.87	35.54	"rec"	"ZSM"	"recent"	1431	"Virgatanytarsus nigricornis 1431 NA"	32.87	32.87
"893"	""	""	""	"Reissmesa"	"Reissmesa antiqua"	"Reissmesa antiqua (Brundin, 1966)"	1983	0	"Aconcagua chile"	"River Blanco"	"1429"	"N"	"32.908"	32.908	-98.5719659	"rec"	"ZSM"	"recent"	1983	"Reissmesa antiqua (Brundin, 1966) 1983 0"	32.908	32.908
"894"	""	""	""	"Reissmesa"	"Reissmesa antiqua"	"Reissmesa antiqua (Brundin, 1966)"	3380	3406	"Aconcagua chile"	"River Blanco"	"1429"	"N"	"32.908"	32.908	-98.5719659	"rec"	"ZSM"	"recent"	3380	"Reissmesa antiqua (Brundin, 1966) 3380 3406"	32.908	32.908
"895"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Rheotanytarsus"	"samaki"	"Rheotanytarsus samaki"	1483	NA	"Israel"	"Jordan Park"	"16"	"N"	"32.91"	32.91	35.63	"rec"	"ZSM"	"recent"	1483	"Rheotanytarsus samaki 1483 NA"	32.91	32.91
"896"	"Chironomidae"	"Tanypodinae"	"Tanypodini"	"Tanypus"	""	"Tanypus imperialis"	2600	NA	"USA, CA"	""	""	"N"	"32.91640877"	32.91640877	-115.4125125	"rec"	"Roback, 1975"	"recent"	2600	"Tanypus imperialis 2600 NA"	32.91640877	32.91640877
"897"	"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	"supplicans"	"Cryptochironomus supplicans"	3240	3360	" Israel"	"Kare Deshei"	"-200"	"N"	"32.92"	32.92	34.6	"rec"	"ZSM"	"recent"	3240	"Cryptochironomus supplicans 3240 3360"	32.92	32.92
"898"	"Chironomidae"	"Tanypodinae"	"Tanypodini"	"Tanypus"	"kraatzi"	"Tanypus kraatzi"	975	930	"Israel"	"Karei-Deshe"	"220"	"N"	"32.92"	32.92	35.58	"rec"	"ZSM"	"recent"	975	"Tanypus kraatzi 975 930"	32.92	32.92
"899"	""	""	""	"Tanypus"	"Tanypus kraatzi"	"Tanypus kraatzi(Kieffer, 1912)"	975	930	"Israel"	"Karei-Deshe"	"220"	"N"	"32.928"	32.928	35.57506899	"rec"	"ZSM"	"recent"	975	"Tanypus kraatzi(Kieffer, 1912) 975 930"	32.928	32.928
"900"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"pseudomancus"	"Cladotanytarsus pseudomancus"	2060	2200	" Israel"	"Nahal Kziv"	"70"	"N"	"33.04"	33.04	34.92	"rec"	"ZSM"	"recent"	2060	"Cladotanytarsus pseudomancus 2060 2200"	33.04	33.04
"901"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"septemmaculatus"	"Dicrotendipes septemmaculatus"	2620	2710	" Israel"	"Hula Valley"	"58"	"N"	"33.1"	33.1	34.76	"rec"	"ZSM"	"recent"	2620	"Dicrotendipes septemmaculatus 2620 2710"	33.1	33.1
"902"	"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus guttatus"	1650	NA	""	""	""	"N"	"33.1"	33.1	35.60870372	"rec"	"Hirvenoja, 1973."	"recent"	1650	"Cricotopus guttatus 1650 NA"	33.1	33.1
"903"	"Chironomidae"	"Chironominae"	""	"Paracladopelma"	"camptolabis"	"Paracladopelma camptolabis"	1986.4	NA	"Israel"	"Banjas"	"377"	"N"	"33.11"	33.11	35.67475206	"rec"	"ZSM"	"recent"	1986.4	"Paracladopelma camptolabis 1986.4 NA"	33.11	33.11
"904"	"Chironomidae"	"Orthocladiinae"	""	"Bryophaenocladius"	""	"Bryophaenocladius_paranudisquama"	1980	NA	"South_carolina"	""	""	"N"	"33.12"	33.12	-81.3805	"rec"	"Wang, Liu and Saether, 2004"	"recent"	1980	"Bryophaenocladius_paranudisquama 1980 NA"	33.12	33.12
"905"	"Chironomidae"	"Chironominae"	""	"Neozavrelia"	"saudiarabica"	"Neozavrelia saudiarabica"	1643.3	NA	"Israel"	"Banja"	"891"	"N"	"33.22"	33.22	35.67475206	"rec"	"ZSM"	"recent"	1643.3	"Neozavrelia saudiarabica 1643.3 NA"	33.22	33.22
"906"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Neozavrelia"	"saudiarabica"	"Neozavrelia saudiarabica"	1643	NA	"Israel"	"Banja"	"891"	"N"	"33.22"	33.22	35.73	"rec"	"ZSM"	"recent"	1643	"Neozavrelia saudiarabica 1643 NA"	33.22	33.22
