"Group.1"	"Group.2"	"Group.3"	"Group.4"	"Species"	"spp"	"Wing.length.1"	"Wing.length.2"	"Country"	"Location"	"Altitude"	"hemisphere"	"Latitude"	"Latitude_cor"	"Longitude"	"Geological.age"	"Origin"	"Period"	"wl"	"dup"	"Lat1_cor"	"Lat_un"	"Altitude_c"	"alt_interval"	"interval"	"interval_simplified"	"x"	"y"	"Temp"	"Prec"
"Chironomidae"	"Orthocladiinae"	""	"Parachaetocladius"	""	"Parachaetocladius_balticus"	2100	NA	"Baltic"	""	""	"N"	"54.86476732"	54.86476732	19.93762448	"ext"	""	"Middle_eocene"	2100	"Parachaetocladius_balticus 2100 NA"	54.86476732	54.86476732	NA	NA	"(50,60]"	"(50,60]"	19.93762448	54.86476732	75	714
"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius_eocenicus"	2300	NA	"Baltic"	""	""	"N"	"54.86476732"	54.86476732	19.93762448	"ext"	""	"Middle_eocene"	2300	"Procladius_eocenicus 2300 NA"	54.86476732	54.86476732	NA	NA	"(50,60]"	"(50,60]"	19.93762448	54.86476732	75	714
"Chironomidae"	"Orthocladiinae"	""	"Zalutschia"	""	"Zalutschia_electra"	2400	NA	"Baltic"	""	""	"N"	"54.86476732"	54.86476732	19.93762448	"ext"	""	"recent"	2400	"Zalutschia_electra 2400 NA"	54.86476732	54.86476732	NA	NA	"(50,60]"	"(50,60]"	19.93762448	54.86476732	75	714
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelelopia"	"dusena"	"Conchapelelopia dusena"	2786	NA	"Canada"	"Manitoba"	"207"	"N"	"55"	55	-97	"rec"	"ZSM"	"recent"	2786	"Conchapelelopia dusena 2786 NA"	55	55	207	"(0,500]"	"(50,60]"	"(50,60]"	-97	55	-22	487
"Chironomidae"	""	""	"Podonomius"	""	"Podonomius splendidus"	2000	NA	"east siberia"	"Novospasskoye village (PIN collection 3000)"	""	"N"	"55.11262574"	55.11262574	78.18221357	"ext"	""	"lower_Jurassic"	2000	"Podonomius splendidus 2000 NA"	55.11262574	55.11262574	NA	NA	"(50,60]"	"(50,60]"	78.18221357	55.11262574	3	368
"Chironomidae"	""	""	"Juropelopia"	""	"Juropelopia fittkaui"	3000	NA	"east siberia"	"Novospasskoye village (PIN collection 3000)"	""	"N"	"55.11262574"	55.11262574	78.18221357	"ext"	""	"Upper_Jurassic"	3000	"Juropelopia fittkaui 3000 NA"	55.11262574	55.11262574	NA	NA	"(50,60]"	"(50,60]"	78.18221357	55.11262574	3	368
"Chironomidae"	""	""	"Podonomius"	""	"Podonomius tugnuicus"	3000	NA	"east siberia"	"Novospasskoye village (PIN collection 3000)"	""	"N"	"55.11262574"	55.11262574	78.18221357	"ext"	""	"Upper_Jurassic"	3000	"Podonomius tugnuicus 3000 NA"	55.11262574	55.11262574	NA	NA	"(50,60]"	"(50,60]"	78.18221357	55.11262574	3	368
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelopia"	""	"Conchapelopia telema"	2900	NA	"CAN; USA"	""	""	"N"	"55.21"	55.21	-119.4243475	"rec"	"Roback, 1975."	"recent"	2900	"Conchapelopia telema 2900 NA"	55.21	55.21	NA	NA	"(50,60]"	"(50,60]"	-119.4243475	55.21	18	486
"Chironomidae"	"Prodiamesinae"	""	"Odontomesa"	"ferringtoni"	"Odontomesa ferringtoni"	2220.6	NA	"Kanada"	"Alberta"	"1050"	"N"	"55.26"	55.26	-114.8765125	"rec"	"ZSM"	"recent"	2220.6	"Odontomesa ferringtoni 2220.6 NA"	55.26	55.26	1050	"(1e+03,2e+03]"	"(50,60]"	"(50,60]"	-114.8765125	55.26	0	518
"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius ruris var grandis"	4400	NA	"CAN,Lab"	""	""	"N"	"55.46272227"	55.46272227	-60.22366574	"rec"	"Roback, 1975."	"recent"	4400	"Procladius ruris var grandis 4400 NA"	55.46272227	55.46272227	NA	NA	"(50,60]"	"(50,60]"	-60.22366574	55.46272227	-20	824
"Chironomidae"	"Orthocladiinae"	""	"Halocladius"	""	"Halocladius varians"	2700	NA	""	""	""	"N"	"55.54206376"	55.54206376	9.806981819	"rec"	"Hirvenoja, 1973."	"recent"	2700	"Halocladius varians 2700 NA"	55.54206376	55.54206376	NA	NA	"(50,60]"	"(50,60]"	9.806981819	55.54206376	77	702
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Stempellinella"	""	"Stempellinella brevis"	1300	NA	"Europe"	""	""	"N"	"55.66310121"	55.66310121	-5.156280243	"rec"	"Ekrem, Sublette and Sublette, 2039"	"recent"	1300	"Stempellinella brevis 1300 NA"	55.66310121	55.66310121	NA	NA	"(50,60]"	"(50,60]"	-5.156280243	55.66310121	80	1580
"Chironomidae"	"Orthocladiinae"	""	"Pseudorthocladius"	""	"Pseudorthocladius filiformis"	1510	NA	"PA"	""	""	"N"	"55.7"	55.7	-3.644814465	"rec"	""	"recent"	1510	"Pseudorthocladius filiformis 1510 NA"	55.7	55.7	NA	NA	"(50,60]"	"(50,60]"	-3.644814465	55.7	73	1051
"Chironomidae"	"Orthocladiinae"	""	"Rheosmittia"	""	"Rheosmittia spinicornis"	820	NA	"Sveden, Denmark"	""	""	"N"	"55.73"	55.73	14.10252778	"rec"	"Rheosmittia (Diptera: Chironomidae): a generic validation and revision of the western Palaearctic species  Cranston and Saether, 1986  "	"recent"	820	"Rheosmittia spinicornis 820 NA"	55.73	55.73	NA	NA	"(50,60]"	"(50,60]"	14.10252778	55.73	74	623
"Chironomidae"	"Chironominae"	""	"Parachironomus"	"cinctellius"	"Parachironomus cinctellius"	2454.3	NA	"Denmark"	"Lyngby"	"25"	"N"	"55.77"	55.77	12.49696729	"rec"	"ZSM"	"recent"	2454.3	"Parachironomus cinctellius 2454.3 NA"	55.77	55.77	25	"(0,500]"	"(50,60]"	"(50,60]"	12.49696729	55.77	83	620
"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	""	"Dicrotendipes nervosus"	2210	NA	"holarctic"	""	""	"N"	"55.99"	55.99	9.820269935	"rec"	"Epler, 1987."	"recent"	2210	"Dicrotendipes nervosus 2210 NA"	55.99	55.99	NA	NA	"(50,60]"	"(50,60]"	9.820269935	55.99	74	706
"Chironomidae"	""	""	"Podonomius"	""	"Podonomius rotundatus"	1800	NA	"Kubekovo village (PIN collection 1255)"	""	""	"N"	"56.14893713"	56.14893713	93.06739522	"ext"	""	"lower_Jurassic"	1800	"Podonomius rotundatus 1800 NA"	56.14893713	56.14893713	NA	NA	"(50,60]"	"(50,60]"	93.06739522	56.14893713	10	472
"Chironomidae"	""	""	"Podonomius"	""	"Podonomius simplex"	3500	NA	"east siberia"	"Kubekovo village (PIN collection 1255)"	""	"N"	"56.14893713"	56.14893713	93.06739522	"ext"	""	"lower_Jurassic"	3500	"Podonomius simplex 3500 NA"	56.14893713	56.14893713	NA	NA	"(50,60]"	"(50,60]"	93.06739522	56.14893713	10	472
"Chironomidae"	"Tanypodinae"	"Macroplelopiini"	"Derotanypus"	""	"Derotanypus sibiricus"	4270	NA	"Palearctic"	""	""	"N"	"56.47"	56.47	85.01272185	"rec"	""	"recent"	4270	"Derotanypus sibiricus 4270 NA"	56.47	56.47	NA	NA	"(50,60]"	"(50,60]"	85.01272185	56.47	6	550
"Chironomidae"	"Orthocladiinae"	""	"Krenosmittia"	""	"Krenosmittia_variabilis"	1250	NA	"Sakhalin"	""	""	"N"	"56.65990138"	56.65990138	124.7149965	"rec"	"Makarchenko et Makarchenko, 2010"	"recent"	1250	"Krenosmittia_variabilis 1250 NA"	56.65990138	56.65990138	NA	NA	"(50,60]"	"(50,60]"	124.7149965	56.65990138	-75	555
"Chironomidae"	"Orthocladiinae"	""	"Krenosmittia"	""	"Krenosmittia camptophleps"	1120	NA	"Sacha"	""	""	"N"	"56.65990138"	56.65990138	124.7149965	"rec"	"Makarchenko et Makarchenko, 2012"	"recent"	1120	"Krenosmittia camptophleps 1120 NA"	56.65990138	56.65990138	NA	NA	"(50,60]"	"(50,60]"	124.7149965	56.65990138	-75	555
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"atroviridis"	"Chironomus atroviridis"	5810	5890	" Canada"	"South Indian Lake"	"250"	"N"	"56.78"	56.78	-99.25	"rec"	"ZSM"	"recent"	5810	"Chironomus atroviridis 5810 5890"	56.78	56.78	250	"(0,500]"	"(50,60]"	"(50,60]"	-99.25	56.78	-33	506
"Chironomidae"	"Orthocladiinae"	""	"Zalutschia"	""	"Zalutschia zalutschicola"	1990	NA	"holarctic"	""	""	"N"	"56.78"	56.78	10.49101677	"rec"	"Saether, 1976"	"recent"	1990	"Zalutschia zalutschicola 1990 NA"	56.78	56.78	NA	NA	"(50,60]"	"(50,60]"	10.49101677	56.78	77	610
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"pallidivittatus"	"Chironomus pallidivittatus"	4900	4950	" Denmark"	"Thy"	"60"	"N"	"56.88"	56.88	6.4	"rec"	"ZSM"	"recent"	4900	"Chironomus pallidivittatus 4900 4950"	56.88	56.88	60	"(0,500]"	"(50,60]"	"(50,60]"	6.4	56.88	NA	NA
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	""	"Hydrobaenus vernus"	2160	NA	"Ural"	""	""	"N"	"57.02"	57.02	57.31	"rec"	"Krasheninnikov et Makarchenko 10(2): 2011"	"recent"	2160	"Hydrobaenus vernus 2160 NA"	57.02	57.02	NA	NA	"(50,60]"	"(50,60]"	57.31	57.02	9	599
"Chironomidae"	"Orthocladiinae"	""	"Bryophaenocladius"	""	"Bryophaenocladius_aestivus_"	1370	NA	"western_palaearctic"	""	""	"N"	"57.03"	57.03	13.28736152	"rec"	"JING DU1, XIN-HUA WANG1,3 & OLE S̠THER, 201"	"recent"	1370	"Bryophaenocladius_aestivus_ 1370 NA"	57.03	57.03	NA	NA	"(50,60]"	"(50,60]"	13.28736152	57.03	66	913
"Chironomidae"	"Orthocladiinae"	""	"Bryophaenocladius"	""	"Bryophaenocladius_propinquus"	1520	NA	"palaearctic"	""	""	"N"	"57.03"	57.03	13.28736152	"rec"	"JING DU1, XIN-HUA WANG1,3 & OLE S̠THER, 201"	"recent"	1520	"Bryophaenocladius_propinquus 1520 NA"	57.03	57.03	NA	NA	"(50,60]"	"(50,60]"	13.28736152	57.03	66	913
"Chironomidae"	"Diamesinae"	""	"Pseudokiefferiella"	""	"Pseudokiefferiella parva"	3500	NA	"Holarctic"	""	""	"N"	"57.07"	57.07	-3.791616011	"rec"	""	"recent"	3500	"Pseudokiefferiella parva 3500 NA"	57.07	57.07	NA	NA	"(50,60]"	"(50,60]"	-3.791616011	57.07	42	1278
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus pilosellus"	2500	NA	""	""	""	"N"	"57.08513197"	57.08513197	14.52979231	"rec"	"Hirvenoja, 1973."	"recent"	2500	"Cricotopus pilosellus 2500 NA"	57.08513197	57.08513197	NA	NA	"(50,60]"	"(50,60]"	14.52979231	57.08513197	61	671
"Chironomidae"	"Chironominae"	"Chironomini"	"Parachironomus"	"monochromus"	"Parachironomus monochromus"	1415	NA	"Russia"	"Primorye"	"101"	"N"	"57.27"	57.27	139	"rec"	"ZSM"	"recent"	1415	"Parachironomus monochromus 1415 NA"	57.27	57.27	101	"(0,500]"	"(50,60]"	"(50,60]"	139	57.27	-52	721
"Chironomidae"	"Chironominae"	"Chironomini"	"Parachironomus"	"gracilior"	"Parachironomus gracilior"	1501	NA	"Russia"	"Primorye"	"101"	"N"	"57.27"	57.27	139	"rec"	"ZSM"	"recent"	1501	"Parachironomus gracilior 1501 NA"	57.27	57.27	101	"(0,500]"	"(50,60]"	"(50,60]"	139	57.27	-52	721
"Chironomidae"	"Chironominae"	"Chironomini"	"Parachironomus"	"monochromus"	"Parachironomus monochromus"	1740	NA	"Russia"	"Primorye"	"101"	"N"	"57.27"	57.27	139	"rec"	"ZSM"	"recent"	1740	"Parachironomus monochromus 1740 NA"	57.27	57.27	101	"(0,500]"	"(50,60]"	"(50,60]"	139	57.27	-52	721
"Chironomidae"	"Chironominae"	"Chironomini"	"Parachironomus"	"gracilior"	"Parachironomus gracilior"	1789	NA	"Russia"	"Primorye"	"101"	"N"	"57.27"	57.27	139	"rec"	"ZSM"	"recent"	1789	"Parachironomus gracilior 1789 NA"	57.27	57.27	101	"(0,500]"	"(50,60]"	"(50,60]"	139	57.27	-52	721
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"recurvata"	"Micropsectra recurvata"	2540	2680	" Scotland"	"Isle of Skye"	"100"	"N"	"57.3"	57.3	-6.3	"rec"	"ZSM"	"recent"	2540	"Micropsectra recurvata 2540 2680"	57.3	57.3	100	"(0,500]"	"(50,60]"	"(50,60]"	-6.3	57.3	73	1700
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"recurvata"	"Micropsectra recurvata"	2640	2750	" Scotland"	"Isle of Skye"	"100"	"N"	"57.3"	57.3	-6.3	"rec"	"ZSM"	"recent"	2640	"Micropsectra recurvata 2640 2750"	57.3	57.3	100	"(0,500]"	"(50,60]"	"(50,60]"	-6.3	57.3	73	1700
"Chironomidae"	"Orthocladiinae"	""	"Pseudorthocladius"	""	"Pseudorthocladius psilopennis"	1790	NA	"Holarctic"	""	""	"N"	"57.49"	57.49	-4.225970901	"rec"	"Saether and Sublette, 1984"	"recent"	1790	"Pseudorthocladius psilopennis 1790 NA"	57.49	57.49	NA	NA	"(50,60]"	"(50,60]"	-4.225970901	57.49	72	898
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelopia"	"hittmairorum"	"Conchapelopia hittmairorum"	2840	2840	" Sweeden"	"Visingso"	"88"	"N"	"58.05"	58.05	14.34	"rec"	"ZSM"	"recent"	2840	"Conchapelopia hittmairorum 2840 2840"	58.05	58.05	88	"(0,500]"	"(50,60]"	"(50,60]"	14.34	58.05	61	598
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	""	"Tanytarsus heberti"	1615	NA	"CAN"	""	""	"N"	"58.66"	58.66	-94.16	"rec"	"DOI 10.1163/1876312X-00002172"	"recent"	1615	"Tanytarsus heberti 1615 NA"	58.66	58.66	NA	NA	"(50,60]"	"(50,60]"	-94.16	58.66	-74	421
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	""	"Tanytarsus thomasi"	1710	NA	"CAN, MAN"	""	""	"N"	"58.73"	58.73	-93.78	"rec"	"DOI 10.1163/1876312X-00002172"	"recent"	1710	"Tanytarsus thomasi 1710 NA"	58.73	58.73	NA	NA	"(50,60]"	"(50,60]"	-93.78	58.73	-76	415
"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius dentus"	3800	NA	"CAN, MAN"	""	""	"N"	"58.75"	58.75	-94.07512258	"rec"	"Roback, 1975."	"recent"	3800	"Procladius dentus 3800 NA"	58.75	58.75	NA	NA	"(50,60]"	"(50,60]"	-94.07512258	58.75	-76	418
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelopia"	"mera"	"Conchapelopia mera"	3010	NA	"Canada"	"Churchill"	"0"	"N"	"58.76"	58.76	-94.17	"rec"	"ZSM"	"recent"	3010	"Conchapelopia mera 3010 NA"	58.76	58.76	0	NA	"(50,60]"	"(50,60]"	-94.17	58.76	-75	418
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"samboni"	"Tanytarsus samboni"	2133	NA	"Sweden"	"Drottingholm"	"7"	"N"	"59.33"	59.33	18.06	"rec"	"ZSM"	"recent"	2133	"Tanytarsus samboni 2133 NA"	59.33	59.33	7	"(0,500]"	"(50,60]"	"(50,60]"	18.06	59.33	69	523
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"debilis"	"Tanytarsus debilis"	2201	NA	"Sweden"	"Drottingholm"	"7"	"N"	"59.33"	59.33	18.06	"rec"	"ZSM"	"recent"	2201	"Tanytarsus debilis 2201 NA"	59.33	59.33	7	"(0,500]"	"(50,60]"	"(50,60]"	18.06	59.33	69	523
"Chironomidae"	"Diamesinae"	""	"Pagastia"	""	"Pagastia orientalis"	5080	NA	"Russian. Far East"	""	"0"	"N"	"59.34"	59.34	150.9169169	"rec"	"Makarchenko, 1985"	"recent"	5080	"Pagastia orientalis 5080 NA"	59.34	59.34	0	NA	"(50,60]"	"(50,60]"	150.9169169	59.34	-34	506
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus pilicauda"	2450	NA	""	""	""	"N"	"59.4164642"	59.4164642	10.49471511	"rec"	"Hirvenoja, 1973."	"recent"	2450	"Cricotopus pilicauda 2450 NA"	59.4164642	59.4164642	NA	NA	"(50,60]"	"(50,60]"	10.49471511	59.4164642	68	737
"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius ruris var grandis"	4000	NA	"CAN, BC"	""	""	"N"	"59.58"	59.58	-94.07512258	"rec"	"Roback, 1975."	"recent"	4000	"Procladius ruris var grandis 4000 NA"	59.58	59.58	NA	NA	"(50,60]"	"(50,60]"	-94.07512258	59.58	NA	NA
"Chironomidae"	"Diamesinae"	""	"Pseudodiamesa"	""	"Pseudodiamesa nivosa"	3600	NA	"Palaearctic"	""	"2.678 (range 2000-3000 m a.s.l., Europe, far east<100 m a.s.l)"	"N"	"59.63832805"	59.63832805	150.917922	"rec"	"Makarchenko, 1985"	"recent"	3600	"Pseudodiamesa nivosa 3600 NA"	59.63832805	59.63832805	NA	NA	"(50,60]"	"(50,60]"	150.917922	59.63832805	-33	489
"Chironomidae"	"Diamesinae"	""	"Pseudodiamesa"	""	"Pseudodiamesa branickii"	5100	NA	"Palaearctic"	""	"205-2300"	"N"	"59.63832805"	59.63832805	150.917922	"rec"	"Makarchenko, 1985"	"recent"	5100	"Pseudodiamesa branickii 5100 NA"	59.63832805	59.63832805	NA	NA	"(50,60]"	"(50,60]"	150.917922	59.63832805	-33	489
"Chironomidae"	"Orthocladiinae"	""	"Parakiefferiella"	""	"Parakiefferiella rara"	1135	NA	"Far East Palearctic"	""	""	"N"	"59.65"	59.65	150.2226784	"rec"	"Makarchenko"	"recent"	1135	"Parakiefferiella rara 1135 NA"	59.65	59.65	NA	NA	"(50,60]"	"(50,60]"	150.2226784	59.65	-30	461
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	""	"Chaetocladius variabilis"	2350	NA	"Far East Palearctic"	""	""	"N"	"59.65"	59.65	150.2226784	"rec"	"Makarchenko et Makarchenko, 2003"	"recent"	2350	"Chaetocladius variabilis 2350 NA"	59.65	59.65	NA	NA	"(50,60]"	"(50,60]"	150.2226784	59.65	-30	461
"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius nietus"	3000	NA	"CAN,BC"	""	"2200"	"N"	"59.67"	59.67	-133.6896098	"rec"	"Roback, 1975"	"recent"	3000	"Procladius nietus 3000 NA"	59.67	59.67	2200	"(2e+03,3e+03]"	"(50,60]"	"(50,60]"	-133.6896098	59.67	-7	329
"Chironomidae"	"Diamesinae"	""	"Protanypus"	""	"Protanypus caudatus"	4650	NA	"Palaearctic"	""	""	"N"	"59.76760661"	59.76760661	150.6156183	"rec"	"Makarchenko, 1985"	"recent"	4650	"Protanypus caudatus 4650 NA"	59.76760661	59.76760661	NA	NA	"(50,60]"	"(50,60]"	150.6156183	59.76760661	-46	483
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	"nervosus"	"Clinotanypus nervosus"	2145	NA	"Sweden"	"?"	"153"	"N"	"59.79"	59.79	15.76	"rec"	"ZSM"	"recent"	2145	"Clinotanypus nervosus 2145 NA"	59.79	59.79	153	"(0,500]"	"(50,60]"	"(50,60]"	15.76	59.79	54	655
"Chironomidae"	"Chironominae"	"Chironomini"	"Einfeldia"	"pagana"	"Einfeldia pagana"	2357	NA	"Sweden"	"?"	"153"	"N"	"59.79"	59.79	15.76	"rec"	"ZSM"	"recent"	2357	"Einfeldia pagana 2357 NA"	59.79	59.79	153	"(0,500]"	"(50,60]"	"(50,60]"	15.76	59.79	54	655
"Chironomidae"	"Chironominae"	"Chironomini"	"Einfeldia"	"pagana"	"Einfeldia pagana"	2764	NA	"Sweden"	"?"	"153"	"N"	"59.79"	59.79	15.76	"rec"	"ZSM"	"recent"	2764	"Einfeldia pagana 2764 NA"	59.79	59.79	153	"(0,500]"	"(50,60]"	"(50,60]"	15.76	59.79	54	655
"Chironomidae"	"Chironominae"	"Chironomini"	"Einfeldia"	"pagana"	"Einfeldia pagana"	2897	NA	"Sweden"	"?"	"153"	"N"	"59.79"	59.79	15.76	"rec"	"ZSM"	"recent"	2897	"Einfeldia pagana 2897 NA"	59.79	59.79	153	"(0,500]"	"(50,60]"	"(50,60]"	15.76	59.79	54	655
"Chironomidae"	"Chironominae"	"Chironomini"	"Einfeldia"	"pagana"	"Einfeldia pagana"	3223	NA	"Sweden"	"?"	"153"	"N"	"59.79"	59.79	15.76	"rec"	"ZSM"	"recent"	3223	"Einfeldia pagana 3223 NA"	59.79	59.79	153	"(0,500]"	"(50,60]"	"(50,60]"	15.76	59.79	54	655
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	"nervosus"	"Clinotanypus nervosus"	3330	NA	"Sweden"	"?"	"153"	"N"	"59.79"	59.79	15.76	"rec"	"ZSM"	"recent"	3330	"Clinotanypus nervosus 3330 NA"	59.79	59.79	153	"(0,500]"	"(50,60]"	"(50,60]"	15.76	59.79	54	655
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	"nervosus"	"Clinotanypus nervosus"	3336	NA	"Sweden"	"?"	"153"	"N"	"59.79"	59.79	15.76	"rec"	"ZSM"	"recent"	3336	"Clinotanypus nervosus 3336 NA"	59.79	59.79	153	"(0,500]"	"(50,60]"	"(50,60]"	15.76	59.79	54	655
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	"nervosus"	"Clinotanypus nervosus"	3390	NA	"Sweden"	"?"	"153"	"N"	"59.79"	59.79	15.76	"rec"	"ZSM"	"recent"	3390	"Clinotanypus nervosus 3390 NA"	59.79	59.79	153	"(0,500]"	"(50,60]"	"(50,60]"	15.76	59.79	54	655
"Chironomidae"	"Chironominae"	""	"Parachironomus"	""	"Parachironomus digitalis"	2000	NA	"Europe"	""	""	"N"	"59.84"	59.84	9.658201692	"rec"	"Lehmann, 1970"	"recent"	2000	"Parachironomus digitalis 2000 NA"	59.84	59.84	NA	NA	"(50,60]"	"(50,60]"	9.658201692	59.84	35	756
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"lacustris"	"Micropsectra lacustris"	2220	2320	" Norway"	"Skotselv"	"50"	"N"	"59.84"	59.84	9.88	"rec"	"ZSM"	"recent"	2220	"Micropsectra lacustris 2220 2320"	59.84	59.84	50	"(0,500]"	"(50,60]"	"(50,60]"	9.88	59.84	49	727
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"laetus"	"Cricotopus laetus"	2670	2860	" Finland"	"Tvaerminne"	"12"	"N"	"59.84"	59.84	23.19	"rec"	"ZSM"	"recent"	2670	"Cricotopus laetus 2670 2860"	59.84	59.84	12	"(0,500]"	"(50,60]"	"(50,60]"	23.19	59.84	53	607
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"saxatilis"	"Chironomus saxatilis"	2790	2820	" Finland"	"Tvaerminne"	"12"	"N"	"59.84"	59.84	23.19	"rec"	"ZSM"	"recent"	2790	"Chironomus saxatilis 2790 2820"	59.84	59.84	12	"(0,500]"	"(50,60]"	"(50,60]"	23.19	59.84	53	607
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"saxatilis"	"Chironomus saxatilis"	2820	2870	" Finland"	"Tvaerminne"	"12"	"N"	"59.84"	59.84	23.19	"rec"	"ZSM"	"recent"	2820	"Chironomus saxatilis 2820 2870"	59.84	59.84	12	"(0,500]"	"(50,60]"	"(50,60]"	23.19	59.84	53	607
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"saxatilis"	"Chironomus saxatilis"	3150	3200	" Finland"	"Tvaerminne"	"12"	"N"	"59.84"	59.84	23.19	"rec"	"ZSM"	"recent"	3150	"Chironomus saxatilis 3150 3200"	59.84	59.84	12	"(0,500]"	"(50,60]"	"(50,60]"	23.19	59.84	53	607
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus caducus"	1700	NA	""	""	""	"N"	"59.84"	59.84	23.19995202	"rec"	"Hirvenoja, 1973."	"recent"	1700	"Cricotopus caducus 1700 NA"	59.84	59.84	NA	NA	"(50,60]"	"(50,60]"	23.19995202	59.84	53	607
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus triannulatus"	2100	NA	""	""	""	"N"	"59.84"	59.84	23.19995202	"rec"	"Hirvenoja, 1973."	"recent"	2100	"Cricotopus triannulatus 2100 NA"	59.84	59.84	NA	NA	"(50,60]"	"(50,60]"	23.19995202	59.84	53	607
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus ornatus"	2200	NA	""	""	""	"N"	"59.84"	59.84	23.19995202	"rec"	"Hirvenoja, 1973."	"recent"	2200	"Cricotopus ornatus 2200 NA"	59.84	59.84	NA	NA	"(50,60]"	"(50,60]"	23.19995202	59.84	53	607
"Chironomidae"	"Orthocladiinae"	""	"Halocladius"	""	"Halocladius variabilis"	2700	NA	""	""	""	"N"	"59.84"	59.84	23.19995202	"rec"	"Hirvenoja, 1973."	"recent"	2700	"Halocladius variabilis 2700 NA"	59.84	59.84	NA	NA	"(50,60]"	"(50,60]"	23.19995202	59.84	53	607
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus laetus"	3200	NA	""	""	""	"N"	"59.84"	59.84	23.19995202	"rec"	"Hirvenoja, 1973."	"recent"	3200	"Cricotopus laetus 3200 NA"	59.84	59.84	NA	NA	"(50,60]"	"(50,60]"	23.19995202	59.84	53	607
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus pilitarsis"	2900	NA	""	""	""	"N"	"59.84"	59.84	23.19995202	"rec"	"Hirvenoja, 1973."	"recent"	2900	"Cricotopus pilitarsis 2900 NA"	59.84	59.84	NA	NA	"(50,60]"	"(50,60]"	23.19995202	59.84	53	607
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus bicinctus"	2000	NA	""	""	""	"N"	"59.8400833"	59.8400833	23.19995202	"rec"	"Hirvenoja, 1973."	"recent"	2000	"Cricotopus bicinctus 2000 NA"	59.8400833	59.8400833	NA	NA	"(50,60]"	"(50,60]"	23.19995202	59.8400833	53	607
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	""	"Limnophyes okhotensis"	1850	NA	"Far East Palearctic"	""	""	"N"	"59.85"	59.85	150.2226784	"rec"	"Makarchenko et Makarchenko, 2003"	"recent"	1850	"Limnophyes okhotensis 1850 NA"	59.85	59.85	NA	NA	"(50,60]"	"(50,60]"	150.2226784	59.85	-41	449
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus tibialis"	2700	NA	"Canada"	""	""	"N"	"60.10132724"	60.10132724	-110.0750475	"rec"	"Hirvenoja, 1973. Table 34."	"recent"	2700	"Cricotopus tibialis 2700 NA"	60.10132724	60.10132724	NA	NA	"(60,70]"	"(60,70]"	-110.0750475	60.10132724	-41	352
